timestamp,gender,age,income,overall_experience,service_attribute_evaluation,usage_context,pain_points,emotional_loyalty_future,combined_text,clean_text,word_count,vader_compound,sentiment_label,textblob_polarity,textblob_subjectivity,dominant_topic,cluster,return_intent
2026-07-03 00:29:06,Prefer not to say,37,"Above ₹1,20,000",Last year I started using Headspace because I thought it would become part of my routine. Over time I realised I wasn't using it enough to justify paying every month.,"The service itself worked reasonably well. My main observation was that the value didn't always match the subscription price. Usability was good, though the platform could definitely introduce more improvements.",During the first few weeks I was quite active on the platform. Eventually weeks would pass without me using it.,The problems were not huge but they kept adding up. The lack of fresh content became noticeable. That gradually influenced my decision to cancel the subscription.,"Reflecting on the experience, I was optimistic about the service. If they make meaningful improvements I might subscribe again.","Last year I started using Headspace because I thought it would become part of my routine. Over time I realised I wasn't using it enough to justify paying every month. The service itself worked reasonably well. My main observation was that the value didn't always match the subscription price. Usability was good, though the platform could definitely introduce more improvements. During the first few weeks I was quite active on the platform. Eventually weeks would pass without me using it. The problems were not huge but they kept adding up. The lack of fresh content became noticeable. That gradually influenced my decision to cancel the subscription. Reflecting on the experience, I was optimistic about the service. If they make meaningful improvements I might subscribe again.",year started headspace thought routine time realised justify paying worked reasonably main observation value match price usability good definitely introduce improvement week active eventually week pas problem huge kept adding lack fresh noticeable gradually influenced decision reflecting optimistic meaningful improvement subscribe,41,0.9062,Positive,0.16025641025641027,0.4641025641025641,3,1,Likely_Return
2026-07-03 01:08:25,Non-binary,50,"Above ₹1,20,000",When I first tried a news subscription because it looked useful at the time. Over time I realised I wasn't using it enough to justify paying every month.,"Regarding quality, it was decent but not outstanding. Pricing felt slightly high from an Indian perspective. The interface itself was fairly easy to navigate, although I noticed occasional lag. Customer support was polite but slow, and I expected more new features over time.",My usage pattern changed a lot over time. Then slowly I realised I was barely using it.,The turning point came after noticing some consistent problems. The platform sometimes felt repetitive and predictable. That gradually influenced my decision to cancel the subscription.,"Reflecting on the experience, I was optimistic about the service. Right now I don't plan to return, but that could change if things improve.","When I first tried a news subscription because it looked useful at the time. Over time I realised I wasn't using it enough to justify paying every month. Regarding quality, it was decent but not outstanding. Pricing felt slightly high from an Indian perspective. The interface itself was fairly easy to navigate, although I noticed occasional lag. Customer support was polite but slow, and I expected more new features over time. My usage pattern changed a lot over time. Then slowly I realised I was barely using it. The turning point came after noticing some consistent problems. The platform sometimes felt repetitive and predictable. That gradually influenced my decision to cancel the subscription. Reflecting on the experience, I was optimistic about the service. Right now I don't plan to return, but that could change if things improve.",tried news looked useful time time realised justify paying regarding quality decent outstanding pricing slightly high indian perspective interface fairly easy navigate noticed occasional lag polite slow expected new feature time usage pattern changed lot time slowly realised barely turning point came noticing consistent problem repetitive predictable gradually influenced decision reflecting optimistic right return change improve,56,0.0439,Neutral,0.0628932178932179,0.4257551707551708,4,0,Unlikely_Return
2026-07-03 01:47:59,Female,51,"₹50,000–₹80,000",I remember subscribing to a news subscription as part of a trial offer. After a few months it started feeling unnecessary.,"The service itself worked reasonably well. My main observation was that the value didn't always match the subscription price. Usability was good, though the platform could definitely introduce more improvements.",During the first few weeks I was quite active on the platform. But gradually I stopped opening the app as often.,The problems were not huge but they kept adding up. Occasional bugs made the experience less enjoyable. That gradually influenced my decision to cancel the subscription.,"If I think about how I felt during the subscription, in the beginning I felt it was a smart decision. If the company improves pricing or features I might consider returning.","I remember subscribing to a news subscription as part of a trial offer. After a few months it started feeling unnecessary. The service itself worked reasonably well. My main observation was that the value didn't always match the subscription price. Usability was good, though the platform could definitely introduce more improvements. During the first few weeks I was quite active on the platform. But gradually I stopped opening the app as often. The problems were not huge but they kept adding up. Occasional bugs made the experience less enjoyable. That gradually influenced my decision to cancel the subscription. If I think about how I felt during the subscription, in the beginning I felt it was a smart decision. If the company improves pricing or features I might consider returning.",remember subscribing news trial offer month started feeling unnecessary worked reasonably main observation value match price usability good definitely introduce improvement week active gradually stopped opening problem huge kept adding occasional bug enjoyable gradually influenced decision think beginning smart decision improves pricing feature consider returning,45,0.8364,Positive,0.08206349206349205,0.4600793650793651,3,1,Likely_Return
2026-07-03 02:21:43,Non-binary,52,"₹80,000–₹1,20,000",For almost six months I was using a meditation app because it looked useful at the time. Gradually I lost interest and cancelled it.,"Regarding quality, it was decent but not outstanding. Pricing felt slightly high from an Indian perspective. The interface itself was fairly easy to navigate, although I noticed occasional lag. Customer support was polite but slow, and I expected more new features over time.",In the beginning I used it quite frequently. But gradually I stopped opening the app as often.,The problems were not huge but they kept adding up. The lack of fresh content became noticeable. That gradually influenced my decision to cancel the subscription.,Personally I would describe the journey as initially I was quite satisfied. If the company improves pricing or features I might consider returning.,"For almost six months I was using a meditation app because it looked useful at the time. Gradually I lost interest and cancelled it. Regarding quality, it was decent but not outstanding. Pricing felt slightly high from an Indian perspective. The interface itself was fairly easy to navigate, although I noticed occasional lag. Customer support was polite but slow, and I expected more new features over time. In the beginning I used it quite frequently. But gradually I stopped opening the app as often. The problems were not huge but they kept adding up. The lack of fresh content became noticeable. That gradually influenced my decision to cancel the subscription. Personally I would describe the journey as initially I was quite satisfied. If the company improves pricing or features I might consider returning.",month meditation looked useful time gradually lost regarding quality decent outstanding pricing slightly high indian perspective interface fairly easy navigate noticed occasional lag polite slow expected new feature time beginning frequently gradually stopped opening problem huge kept adding lack fresh noticeable gradually influenced decision personally journey initially satisfied improves pricing feature consider returning,53,-0.0602,Negative,0.10914772727272729,0.4871590909090909,4,0,Likely_Return
2026-07-03 02:59:38,Male,20,"Above ₹1,20,000",Last year I started using Coursera as part of a trial offer. Over time I realised I wasn't using it enough to justify paying every month.,"The service itself worked reasonably well. My main observation was that the value didn't always match the subscription price. Usability was good, though the platform could definitely introduce more improvements.",During the first few weeks I was quite active on the platform. Eventually weeks would pass without me using it.,The problems were not huge but they kept adding up. The platform sometimes felt repetitive and predictable. That gradually influenced my decision to cancel the subscription.,"If I think about how I felt during the subscription, in the beginning I felt it was a smart decision. If they make meaningful improvements I might subscribe again.","Last year I started using Coursera as part of a trial offer. Over time I realised I wasn't using it enough to justify paying every month. The service itself worked reasonably well. My main observation was that the value didn't always match the subscription price. Usability was good, though the platform could definitely introduce more improvements. During the first few weeks I was quite active on the platform. Eventually weeks would pass without me using it. The problems were not huge but they kept adding up. The platform sometimes felt repetitive and predictable. That gradually influenced my decision to cancel the subscription. If I think about how I felt during the subscription, in the beginning I felt it was a smart decision. If they make meaningful improvements I might subscribe again.",year started coursera trial offer time realised justify paying worked reasonably main observation value match price usability good definitely introduce improvement week active eventually week pas problem huge kept adding repetitive predictable gradually influenced decision think beginning smart decision meaningful improvement subscribe,42,0.886,Positive,0.10317460317460318,0.46174603174603174,3,1,Likely_Return
2026-07-03 03:35:12,Female,23,"Above ₹1,20,000",I had signed up for a productivity tool mainly out of curiosity. Over time I realised I wasn't using it enough to justify paying every month.,"Regarding quality, it was decent but not outstanding. Pricing felt slightly high from an Indian perspective. The interface itself was fairly easy to navigate, although I noticed occasional lag. Customer support was polite but slow, and I expected more new features over time.",During the first few weeks I was quite active on the platform. After some time it just slipped out of my routine.,What pushed me closer to cancelling were a few recurring annoyances. The service did not evolve much over time. That gradually influenced my decision to cancel the subscription.,"Emotionally speaking, initially I was quite satisfied. If the company improves pricing or features I might consider returning.","I had signed up for a productivity tool mainly out of curiosity. Over time I realised I wasn't using it enough to justify paying every month. Regarding quality, it was decent but not outstanding. Pricing felt slightly high from an Indian perspective. The interface itself was fairly easy to navigate, although I noticed occasional lag. Customer support was polite but slow, and I expected more new features over time. During the first few weeks I was quite active on the platform. After some time it just slipped out of my routine. What pushed me closer to cancelling were a few recurring annoyances. The service did not evolve much over time. That gradually influenced my decision to cancel the subscription. Emotionally speaking, initially I was quite satisfied. If the company improves pricing or features I might consider returning.",signed productivity tool mainly curiosity time realised justify paying regarding quality decent outstanding pricing slightly high indian perspective interface fairly easy navigate noticed occasional lag polite slow expected new feature time week active time slipped routine pushed closer recurring annoyance evolve time gradually influenced decision emotionally speaking initially satisfied improves pricing feature consider returning,54,0.6596,Positive,0.06998405103668262,0.4532216905901116,4,0,Likely_Return
2026-07-03 04:14:47,Male,21,"₹80,000–₹1,20,000",My experience with an online learning platform because I thought it would become part of my routine. Over time I realised I wasn't using it enough to justify paying every month.,"Regarding quality, it was decent but not outstanding. Pricing felt slightly high from an Indian perspective. The interface itself was fairly easy to navigate, although I noticed occasional lag. Customer support was polite but slow, and I expected more new features over time.",Initially I used the service regularly. After some time it just slipped out of my routine.,The problems were not huge but they kept adding up. The lack of fresh content became noticeable. That gradually influenced my decision to cancel the subscription.,"If I think about how I felt during the subscription, it started with excitement. If the company improves pricing or features I might consider returning.","My experience with an online learning platform because I thought it would become part of my routine. Over time I realised I wasn't using it enough to justify paying every month. Regarding quality, it was decent but not outstanding. Pricing felt slightly high from an Indian perspective. The interface itself was fairly easy to navigate, although I noticed occasional lag. Customer support was polite but slow, and I expected more new features over time. Initially I used the service regularly. After some time it just slipped out of my routine. The problems were not huge but they kept adding up. The lack of fresh content became noticeable. That gradually influenced my decision to cancel the subscription. If I think about how I felt during the subscription, it started with excitement. If the company improves pricing or features I might consider returning.",online learning thought routine time realised justify paying regarding quality decent outstanding pricing slightly high indian perspective interface fairly easy navigate noticed occasional lag polite slow expected new feature time initially regularly time slipped routine problem huge kept adding lack fresh noticeable gradually influenced decision think started excitement improves pricing feature consider returning,53,0.1222,Positive,0.06045454545454546,0.4836763236763236,4,0,Likely_Return
2026-07-03 04:51:08,Non-binary,53,"Above ₹1,20,000",For almost six months I was using Coursera as part of a trial offer. In the end I simply stopped seeing the benefit of continuing.,"Regarding quality, it was decent but not outstanding. Pricing felt slightly high from an Indian perspective. The interface itself was fairly easy to navigate, although I noticed occasional lag. Customer support was polite but slow, and I expected more new features over time.",At first it became part of my daily routine. Eventually weeks would pass without me using it.,"Looking back, there were a few small frustrations. Occasional bugs made the experience less enjoyable. That gradually influenced my decision to cancel the subscription.","If I think about how I felt during the subscription, I was optimistic about the service. If they make meaningful improvements I might subscribe again.","For almost six months I was using Coursera as part of a trial offer. In the end I simply stopped seeing the benefit of continuing. Regarding quality, it was decent but not outstanding. Pricing felt slightly high from an Indian perspective. The interface itself was fairly easy to navigate, although I noticed occasional lag. Customer support was polite but slow, and I expected more new features over time. At first it became part of my daily routine. Eventually weeks would pass without me using it. Looking back, there were a few small frustrations. Occasional bugs made the experience less enjoyable. That gradually influenced my decision to cancel the subscription. If I think about how I felt during the subscription, I was optimistic about the service. If they make meaningful improvements I might subscribe again.",month coursera trial offer end simply stopped seeing benefit continuing regarding quality decent outstanding pricing slightly high indian perspective interface fairly easy navigate noticed occasional lag polite slow expected new feature time daily routine eventually week pas looking small frustration occasional bug enjoyable gradually influenced decision think optimistic meaningful improvement subscribe,51,0.7415,Positive,0.07261562998405105,0.38298359535201637,4,0,Likely_Return
2026-07-03 05:28:33,Prefer not to say,35,"₹80,000–₹1,20,000",I had signed up for a fitness app because it looked useful at the time. In the end I simply stopped seeing the benefit of continuing.,"The service itself worked reasonably well. My main observation was that the value didn't always match the subscription price. Usability was good, though the platform could definitely introduce more improvements.",Initially I used the service regularly. But gradually I stopped opening the app as often.,What pushed me closer to cancelling were a few recurring annoyances. The service did not evolve much over time. That gradually influenced my decision to cancel the subscription.,"Emotionally speaking, in the beginning I felt it was a smart decision. If they make meaningful improvements I might subscribe again.","I had signed up for a fitness app because it looked useful at the time. In the end I simply stopped seeing the benefit of continuing. The service itself worked reasonably well. My main observation was that the value didn't always match the subscription price. Usability was good, though the platform could definitely introduce more improvements. Initially I used the service regularly. But gradually I stopped opening the app as often. What pushed me closer to cancelling were a few recurring annoyances. The service did not evolve much over time. That gradually influenced my decision to cancel the subscription. Emotionally speaking, in the beginning I felt it was a smart decision. If they make meaningful improvements I might subscribe again.",signed fitness looked useful time end simply stopped seeing benefit continuing worked reasonably main observation value match price usability good definitely introduce improvement initially regularly gradually stopped opening pushed closer recurring annoyance evolve time gradually influenced decision emotionally speaking beginning smart decision meaningful improvement subscribe,45,0.8416,Positive,0.18435374149659864,0.3614468864468865,3,1,Likely_Return
2026-07-03 06:05:57,Non-binary,21,"₹25,000–₹50,000",I originally subscribed to YouTube Premium mainly out of curiosity. Gradually I lost interest and cancelled it.,"The service itself worked reasonably well. My main observation was that the value didn't always match the subscription price. Usability was good, though the platform could definitely introduce more improvements.",Initially I used the service regularly. After some time it just slipped out of my routine.,The problems were not huge but they kept adding up. The platform sometimes felt repetitive and predictable. That gradually influenced my decision to cancel the subscription.,"Reflecting on the experience, initially I was quite satisfied. If the company improves pricing or features I might consider returning.","I originally subscribed to YouTube Premium mainly out of curiosity. Gradually I lost interest and cancelled it. The service itself worked reasonably well. My main observation was that the value didn't always match the subscription price. Usability was good, though the platform could definitely introduce more improvements. Initially I used the service regularly. After some time it just slipped out of my routine. The problems were not huge but they kept adding up. The platform sometimes felt repetitive and predictable. That gradually influenced my decision to cancel the subscription. Reflecting on the experience, initially I was quite satisfied. If the company improves pricing or features I might consider returning.",originally subscribed youtube premium mainly curiosity gradually lost worked reasonably main observation value match price usability good definitely introduce improvement initially regularly time slipped routine problem huge kept adding repetitive predictable gradually influenced decision reflecting initially satisfied improves pricing feature consider returning,42,0.8023,Positive,0.13988095238095238,0.45311355311355317,3,1,Likely_Return
2026-07-03 06:44:19,Male,26,"₹80,000–₹1,20,000",The subscription I cancelled recently was Netflix mainly out of curiosity. Gradually I lost interest and cancelled it.,"Regarding quality, it was decent but not outstanding. Pricing felt slightly high from an Indian perspective. The interface itself was fairly easy to navigate, although I noticed occasional lag. Customer support was polite but slow, and I expected more new features over time.",At first it became part of my daily routine. After some time it just slipped out of my routine.,"Looking back, there were a few small frustrations. Occasional bugs made the experience less enjoyable. That gradually influenced my decision to cancel the subscription.","Reflecting on the experience, initially I was quite satisfied. Right now I don't plan to return, but that could change if things improve.","The subscription I cancelled recently was Netflix mainly out of curiosity. Gradually I lost interest and cancelled it. Regarding quality, it was decent but not outstanding. Pricing felt slightly high from an Indian perspective. The interface itself was fairly easy to navigate, although I noticed occasional lag. Customer support was polite but slow, and I expected more new features over time. At first it became part of my daily routine. After some time it just slipped out of my routine. Looking back, there were a few small frustrations. Occasional bugs made the experience less enjoyable. That gradually influenced my decision to cancel the subscription. Reflecting on the experience, initially I was quite satisfied. Right now I don't plan to return, but that could change if things improve.",recently netflix mainly curiosity gradually lost regarding quality decent outstanding pricing slightly high indian perspective interface fairly easy navigate noticed occasional lag polite slow expected new feature time daily routine time slipped routine looking small frustration occasional bug enjoyable gradually influenced decision reflecting initially satisfied right return change improve,49,0.6393,Positive,0.08327626918536009,0.38811786698150336,4,0,Unlikely_Return
2026-07-03 07:23:41,Female,30,"₹80,000–₹1,20,000",When I first tried Coursera because I thought it would become part of my routine. Gradually I lost interest and cancelled it.,"The service itself worked reasonably well. My main observation was that the value didn't always match the subscription price. Usability was good, though the platform could definitely introduce more improvements.",During the first few weeks I was quite active on the platform. Eventually weeks would pass without me using it.,"Thinking about it now, several issues kept repeating. The lack of fresh content became noticeable. That gradually influenced my decision to cancel the subscription.","From an emotional perspective, in the beginning I felt it was a smart decision. A better value plan could definitely bring me back.","When I first tried Coursera because I thought it would become part of my routine. Gradually I lost interest and cancelled it. The service itself worked reasonably well. My main observation was that the value didn't always match the subscription price. Usability was good, though the platform could definitely introduce more improvements. During the first few weeks I was quite active on the platform. Eventually weeks would pass without me using it. Thinking about it now, several issues kept repeating. The lack of fresh content became noticeable. That gradually influenced my decision to cancel the subscription. From an emotional perspective, in the beginning I felt it was a smart decision. A better value plan could definitely bring me back.",tried coursera thought routine gradually lost worked reasonably main observation value match price usability good definitely introduce improvement week active eventually week pas thinking issue kept repeating lack fresh noticeable gradually influenced decision emotional perspective beginning smart decision better value definitely bring,42,0.9708,Positive,0.17172619047619048,0.4183035714285715,5,1,Likely_Return
2026-07-03 08:02:15,Non-binary,29,"₹50,000–₹80,000",I remember subscribing to Netflix mainly out of curiosity. Gradually I lost interest and cancelled it.,"From my point of view, the platform worked fine technically. However, the monthly price didn't always feel justified. Navigation inside the app was smooth, but updates and new features were quite rare.",During the first few weeks I was quite active on the platform. Later my usage dropped because work became busy.,"Thinking about it now, several issues kept repeating. Paying monthly for something I hardly used started bothering me. That gradually influenced my decision to cancel the subscription.","If I think about how I felt during the subscription, it started with excitement. A better value plan could definitely bring me back.","I remember subscribing to Netflix mainly out of curiosity. Gradually I lost interest and cancelled it. From my point of view, the platform worked fine technically. However, the monthly price didn't always feel justified. Navigation inside the app was smooth, but updates and new features were quite rare. During the first few weeks I was quite active on the platform. Later my usage dropped because work became busy. Thinking about it now, several issues kept repeating. Paying monthly for something I hardly used started bothering me. That gradually influenced my decision to cancel the subscription. If I think about how I felt during the subscription, it started with excitement. A better value plan could definitely bring me back.",remember subscribing netflix mainly curiosity gradually lost point view worked fine technically price justified navigation inside smooth update new feature rare week active later usage dropped work busy thinking issue kept repeating paying hardly started bothering gradually influenced decision think started excitement better value definitely bring,46,0.9313,Positive,0.12027629233511584,0.3860516934046345,5,2,Likely_Return
2026-07-03 08:36:50,Female,60,"₹25,000–₹50,000",I had signed up for a news subscription mainly out of curiosity. Eventually I decided the cost was not worth the value I was getting.,"Regarding quality, it was decent but not outstanding. Pricing felt slightly high from an Indian perspective. The interface itself was fairly easy to navigate, although I noticed occasional lag. Customer support was polite but slow, and I expected more new features over time.",In the beginning I used it quite frequently. Later my usage dropped because work became busy.,"Thinking about it now, several issues kept repeating. Occasional bugs made the experience less enjoyable. That gradually influenced my decision to cancel the subscription.","Reflecting on the experience, initially I was quite satisfied. Right now I don't plan to return, but that could change if things improve.","I had signed up for a news subscription mainly out of curiosity. Eventually I decided the cost was not worth the value I was getting. Regarding quality, it was decent but not outstanding. Pricing felt slightly high from an Indian perspective. The interface itself was fairly easy to navigate, although I noticed occasional lag. Customer support was polite but slow, and I expected more new features over time. In the beginning I used it quite frequently. Later my usage dropped because work became busy. Thinking about it now, several issues kept repeating. Occasional bugs made the experience less enjoyable. That gradually influenced my decision to cancel the subscription. Reflecting on the experience, initially I was quite satisfied. Right now I don't plan to return, but that could change if things improve.",signed news mainly curiosity eventually decided cost worth value getting regarding quality decent outstanding pricing slightly high indian perspective interface fairly easy navigate noticed occasional lag polite slow expected new feature time beginning frequently later usage dropped work busy thinking issue kept repeating occasional bug enjoyable gradually influenced decision reflecting initially satisfied right return change improve,56,0.8409,Positive,0.0991038961038961,0.39276298701298695,4,0,Unlikely_Return
2026-07-03 09:14:07,Prefer not to say,46,"₹50,000–₹80,000",My experience with a productivity tool because it looked useful at the time. Gradually I lost interest and cancelled it.,"The service itself worked reasonably well. My main observation was that the value didn't always match the subscription price. Usability was good, though the platform could definitely introduce more improvements.",Initially I used the service regularly. But gradually I stopped opening the app as often.,What pushed me closer to cancelling were a few recurring annoyances. The lack of fresh content became noticeable. That gradually influenced my decision to cancel the subscription.,"Reflecting on the experience, it started with excitement. If the company improves pricing or features I might consider returning.","My experience with a productivity tool because it looked useful at the time. Gradually I lost interest and cancelled it. The service itself worked reasonably well. My main observation was that the value didn't always match the subscription price. Usability was good, though the platform could definitely introduce more improvements. Initially I used the service regularly. But gradually I stopped opening the app as often. What pushed me closer to cancelling were a few recurring annoyances. The lack of fresh content became noticeable. That gradually influenced my decision to cancel the subscription. Reflecting on the experience, it started with excitement. If the company improves pricing or features I might consider returning.",productivity tool looked useful time gradually lost worked reasonably main observation value match price usability good definitely introduce improvement initially regularly gradually stopped opening pushed closer recurring annoyance lack fresh noticeable gradually influenced decision reflecting started excitement improves pricing feature consider returning,42,0.7092,Positive,0.19666666666666668,0.321025641025641,3,1,Likely_Return
2026-07-03 09:58:32,Prefer not to say,31,"Above ₹1,20,000",The subscription I cancelled recently was Spotify because I thought it would become part of my routine. Gradually I lost interest and cancelled it.,"From my point of view, the platform worked fine technically. However, the monthly price didn't always feel justified. Navigation inside the app was smooth, but updates and new features were quite rare.",At first it became part of my daily routine. Later my usage dropped because work became busy.,The problems were not huge but they kept adding up. Paying monthly for something I hardly used started bothering me. That gradually influenced my decision to cancel the subscription.,"If I think about how I felt during the subscription, I was optimistic about the service. If they make meaningful improvements I might subscribe again.","The subscription I cancelled recently was Spotify because I thought it would become part of my routine. Gradually I lost interest and cancelled it. From my point of view, the platform worked fine technically. However, the monthly price didn't always feel justified. Navigation inside the app was smooth, but updates and new features were quite rare. At first it became part of my daily routine. Later my usage dropped because work became busy. The problems were not huge but they kept adding up. Paying monthly for something I hardly used started bothering me. That gradually influenced my decision to cancel the subscription. If I think about how I felt during the subscription, I was optimistic about the service. If they make meaningful improvements I might subscribe again.",recently spotify thought routine gradually lost point view worked fine technically price justified navigation inside smooth update new feature rare daily routine later usage dropped work busy problem huge kept adding paying hardly started bothering gradually influenced decision think optimistic meaningful improvement subscribe,43,-0.5464,Negative,0.14366883116883117,0.44139610389610395,3,2,Likely_Return
2026-07-03 10:37:11,Prefer not to say,53,"₹80,000–₹1,20,000",The subscription I cancelled recently was a meditation app mainly out of curiosity. Gradually I lost interest and cancelled it.,"If I break it down: the service quality was okay overall. Pricing was the main concern for me. The app design was simple enough to use daily. I didn't interact much with support, but innovation on the platform felt limited.",At first it became part of my daily routine. But gradually I stopped opening the app as often.,"Thinking about it now, several issues kept repeating. The service did not evolve much over time. That gradually influenced my decision to cancel the subscription.","Emotionally speaking, in the beginning I felt it was a smart decision. If they make meaningful improvements I might subscribe again.","The subscription I cancelled recently was a meditation app mainly out of curiosity. Gradually I lost interest and cancelled it. If I break it down: the service quality was okay overall. Pricing was the main concern for me. The app design was simple enough to use daily. I didn't interact much with support, but innovation on the platform felt limited. At first it became part of my daily routine. But gradually I stopped opening the app as often. Thinking about it now, several issues kept repeating. The service did not evolve much over time. That gradually influenced my decision to cancel the subscription. Emotionally speaking, in the beginning I felt it was a smart decision. If they make meaningful improvements I might subscribe again.",recently meditation mainly curiosity gradually lost break quality okay pricing main concern design simple daily interact innovation limited daily routine gradually stopped opening thinking issue kept repeating evolve time gradually influenced decision emotionally speaking beginning smart decision meaningful improvement subscribe,40,0.8074,Positive,0.10947971781305114,0.290652557319224,2,3,Likely_Return
2026-07-03 11:09:54,Female,25,"₹25,000–₹50,000",For a while I depended on an online learning platform since many of my friends recommended it. After a few months it started feeling unnecessary.,"The service itself worked reasonably well. My main observation was that the value didn't always match the subscription price. Usability was good, though the platform could definitely introduce more improvements.",At first it became part of my daily routine. Then slowly I realised I was barely using it.,"Thinking about it now, several issues kept repeating. The service did not evolve much over time. That gradually influenced my decision to cancel the subscription.",Personally I would describe the journey as it started with excitement. A better value plan could definitely bring me back.,"For a while I depended on an online learning platform since many of my friends recommended it. After a few months it started feeling unnecessary. The service itself worked reasonably well. My main observation was that the value didn't always match the subscription price. Usability was good, though the platform could definitely introduce more improvements. At first it became part of my daily routine. Then slowly I realised I was barely using it. Thinking about it now, several issues kept repeating. The service did not evolve much over time. That gradually influenced my decision to cancel the subscription. Personally I would describe the journey as it started with excitement. A better value plan could definitely bring me back.",depended online learning friend recommended month started feeling unnecessary worked reasonably main observation value match price usability good definitely introduce improvement daily routine slowly realised barely thinking issue kept repeating evolve time gradually influenced decision personally journey started excitement better value definitely bring,43,0.9758,Positive,0.12037037037037036,0.3537037037037037,3,1,Likely_Return
2026-07-03 11:46:13,Non-binary,43,"₹50,000–₹80,000",At one point I was actively using Coursera because I thought it would become part of my routine. In the end I simply stopped seeing the benefit of continuing.,"If I break it down: the service quality was okay overall. Pricing was the main concern for me. The app design was simple enough to use daily. I didn't interact much with support, but innovation on the platform felt limited.",In the beginning I used it quite frequently. Later my usage dropped because work became busy.,"Looking back, there were a few small frustrations. Occasional bugs made the experience less enjoyable. That gradually influenced my decision to cancel the subscription.","Emotionally speaking, I was optimistic about the service. Right now I don't plan to return, but that could change if things improve.","At one point I was actively using Coursera because I thought it would become part of my routine. In the end I simply stopped seeing the benefit of continuing. If I break it down: the service quality was okay overall. Pricing was the main concern for me. The app design was simple enough to use daily. I didn't interact much with support, but innovation on the platform felt limited. In the beginning I used it quite frequently. Later my usage dropped because work became busy. Looking back, there were a few small frustrations. Occasional bugs made the experience less enjoyable. That gradually influenced my decision to cancel the subscription. Emotionally speaking, I was optimistic about the service. Right now I don't plan to return, but that could change if things improve.",point actively coursera thought routine end simply stopped seeing benefit continuing break quality okay pricing main concern design simple daily interact innovation limited beginning frequently later usage dropped work busy looking small frustration occasional bug enjoyable gradually influenced decision emotionally speaking optimistic right return change improve,46,0.8504,Positive,0.03692365835222978,0.288416477702192,2,3,Unlikely_Return
2026-07-03 12:23:47,Female,52,"₹80,000–₹1,20,000",For a while I depended on YouTube Premium because I thought it would become part of my routine. In the end I simply stopped seeing the benefit of continuing.,"From my point of view, the platform worked fine technically. However, the monthly price didn't always feel justified. Navigation inside the app was smooth, but updates and new features were quite rare.",Initially I used the service regularly. Later my usage dropped because work became busy.,"Thinking about it now, several issues kept repeating. Occasional bugs made the experience less enjoyable. That gradually influenced my decision to cancel the subscription.","If I think about how I felt during the subscription, it started with excitement. If the company improves pricing or features I might consider returning.","For a while I depended on YouTube Premium because I thought it would become part of my routine. In the end I simply stopped seeing the benefit of continuing. From my point of view, the platform worked fine technically. However, the monthly price didn't always feel justified. Navigation inside the app was smooth, but updates and new features were quite rare. Initially I used the service regularly. Later my usage dropped because work became busy. Thinking about it now, several issues kept repeating. Occasional bugs made the experience less enjoyable. That gradually influenced my decision to cancel the subscription. If I think about how I felt during the subscription, it started with excitement. If the company improves pricing or features I might consider returning.",depended youtube premium thought routine end simply stopped seeing benefit continuing point view worked fine technically price justified navigation inside smooth update new feature rare initially regularly later usage dropped work busy thinking issue kept repeating occasional bug enjoyable gradually influenced decision think started excitement improves pricing feature consider returning,50,0.8815,Positive,0.14902597402597403,0.3430967841682127,3,2,Likely_Return
2026-07-03 13:02:28,Female,31,"Below ₹25,000",My experience with a meditation app as part of a trial offer. After a few months it started feeling unnecessary.,"The service itself worked reasonably well. My main observation was that the value didn't always match the subscription price. Usability was good, though the platform could definitely introduce more improvements.",Initially I used the service regularly. Eventually weeks would pass without me using it.,The turning point came after noticing some consistent problems. Occasional bugs made the experience less enjoyable. That gradually influenced my decision to cancel the subscription.,"Reflecting on the experience, it started with excitement. If the company improves pricing or features I might consider returning.","My experience with a meditation app as part of a trial offer. After a few months it started feeling unnecessary. The service itself worked reasonably well. My main observation was that the value didn't always match the subscription price. Usability was good, though the platform could definitely introduce more improvements. Initially I used the service regularly. Eventually weeks would pass without me using it. The turning point came after noticing some consistent problems. Occasional bugs made the experience less enjoyable. That gradually influenced my decision to cancel the subscription. Reflecting on the experience, it started with excitement. If the company improves pricing or features I might consider returning.",meditation trial offer month started feeling unnecessary worked reasonably main observation value match price usability good definitely introduce improvement initially regularly eventually week pas turning point came noticing consistent problem occasional bug enjoyable gradually influenced decision reflecting started excitement improves pricing feature consider returning,44,0.9442,Positive,0.11923076923076922,0.35784023668639053,3,1,Likely_Return
